,Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch
1075,Jamey Simmons,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
1076,Jamie Moyle,WomenStrawweight,0.0,0.0,0.0,0.0008333333333333333,0.0,0.0,0.14416666666666667,0.08305555555555555,0.16944444444444445,0.06138888888888889,0.19055555555555556,0.11861111111111111,0.2127777777777778,0.10222222222222221,0.008611111111111111,0.0025,0.0,0.0,0.09361111111111112,0.04083333333333333,0.14416666666666667,0.043333333333333335,0.03361111111111111,0.026111111111111113,0.020555555555555556,0.013611111111111112,0.016944444444444443,0.01611111111111111,0.004722222222222222,0.0044444444444444444,0.10777777777777778,0.05611111111111111,0.14527777777777778,0.04555555555555556,0.025277777777777777,0.019444444444444445,0.018611111111111113,0.0125,0.011111111111111112,0.0075,0.005555555555555556,0.0033333333333333335,0.07416666666666667,0.3972222222222222,0.0,1.0,0.0,0.0,0.0
1077,Jamie Mullarkey,Lightweight,0.000641569024430228,0.00039473446635822595,0.0004434327514289985,0.0,0.0004434327514289985,0.0009599278839166253,0.141941417079374,0.06176308868556173,0.1678730194214003,0.08545280241163976,0.15156743050254218,0.06990936586651245,0.17811278870554845,0.09447799649840043,0.011169612396711754,0.0031992059722566533,0.0022567287057417124,0.0009690911272956163,0.10512242195287674,0.03413431645816962,0.13887879411124213,0.06270041865535679,0.021305936048233647,0.013661598293818404,0.020739669143827157,0.015208671151003753,0.015513059078263614,0.013967173933573704,0.008254556166331002,0.007543712605279199,0.1232774439724665,0.050301528754379765,0.14232994499545684,0.06584906161445286,0.01146008010100119,0.0071057631327396675,0.006921246501667564,0.005389498748566138,0.0072038930059063165,0.004355796798442298,0.018621827924275847,0.014214242048620747,0.23985413835190617,0.1032140841938015,0.0,1.0,0.0,0.0,0.0
1078,Jamie Pickett,CatchWeight,0.0,0.00031426775612822125,0.0,0.0,0.0,0.0,0.12036455059710874,0.05311125078566939,0.11235072281583909,0.06285355122564425,0.12664990571967316,0.0590823381521056,0.1316781898177247,0.08076681332495286,0.003771213073538655,0.002042740414833438,0.0043997485857950975,0.00031426775612822125,0.08532369578881206,0.025769956002514142,0.08108108108108109,0.037554996857322435,0.026084223758642364,0.02058453802639849,0.02451288497800126,0.019170333123821496,0.008956631049654306,0.006756756756756757,0.006756756756756757,0.006128221244500315,0.10323695788812068,0.04006913890634821,0.08799497171590195,0.041797611565053426,0.016813324952859837,0.013042111879321182,0.021213073538654936,0.019013199245757385,0.00031426775612822125,0.0,0.0031426775612822125,0.002042740414833438,0.17096165933375235,0.2536140791954745,0.0,1.0,0.0,0.0,0.0
1079,Jamie Pickett,Middleweight,0.0,0.0012006131888887476,0.0,0.0005410177746513805,0.0,0.0,0.1037804081181809,0.05131783829668003,0.16668586365253163,0.0991034139769545,0.10739622843609693,0.054721313592475194,0.2076794278553158,0.13307620339631035,0.004257441621045511,0.0012310625445181077,0.005051948728873741,0.001023871684097929,0.0797540261946317,0.03175639506270079,0.12334291742717914,0.0615137881887808,0.018994880435007685,0.015148050098547142,0.039790122705887,0.03461811969230149,0.005031501488541493,0.004413393135432099,0.00355282351946552,0.002971506095872201,0.09184700124332815,0.04318593286284096,0.11291350677514933,0.05324550498028393,0.011721061852731885,0.008131905433839069,0.04388399252561722,0.03983835747268276,0.00021234502212085817,0.0,0.0098883643517651,0.006019551523987818,0.09013956329973091,0.2692077579079939,0.0,1.0,0.0,0.0,0.0
1080,Jamie Varner,Lightweight,0.000556899037267217,0.00018972936007713616,0.0014354707718043718,0.0013861680055562427,0.0004519505234101559,0.0012519045863578428,0.1452217157927731,0.05398964215923553,0.10198463312963617,0.04308346679292076,0.18202856690963487,0.08152589759074316,0.14082396934895242,0.07963694794164326,0.009343254221909012,0.006014893738911675,0.003267496010216833,0.0011410425886770397,0.12740450388721228,0.04093600637442496,0.08528103251092359,0.02919437421620568,0.014141599722203538,0.010336177699651018,0.006945048785565258,0.0047438363208921076,0.0036756121833572963,0.002717458085159549,0.009758551833147324,0.009145256255822973,0.09651983005829974,0.03419611475202086,0.08273655125152035,0.03208041275976339,0.011827006151802882,0.005820897182956847,0.009119842987984883,0.004394085276086164,0.03687487958267048,0.013972630224257824,0.010128238890130944,0.006608968757071207,0.3109587480707865,0.14818445048663145,0.0,1.0,0.0,0.0,0.0
1081,Jamie Yager,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
1082,Jan Blachowicz,LightHeavyweight,0.00046536832731764333,8.690297819660656e-05,0.0002759411873206151,0.00019755968148281832,0.0,6.856061059364927e-05,0.12148814363097987,0.06161982609197764,0.09836781705131868,0.04459769886476882,0.14830180382724745,0.0859055318821768,0.1331742631649907,0.07543377569998451,0.0021749031677317206,0.0011138195152170457,0.0033448894452163635,0.001100939274284145,0.09303016263626257,0.04007127428821571,0.07303046401037616,0.027503143288041716,0.018362562513528705,0.01285894413900167,0.012761403839726805,0.0075479816603714715,0.010095418481188584,0.008689607664760263,0.012575949201215717,0.00954657391635563,0.0983184683216731,0.04401160508272212,0.07545143322835757,0.02743153788693682,0.00974283842809156,0.007069856317902311,0.006927178517759853,0.005076281517986168,0.013426836881215194,0.010538364691353212,0.015989205305201253,0.012089879459845826,0.135789033902442,0.2626465082233641,0.0,1.0,0.0,0.0,0.0
1083,Jared Cannonier,Heavyweight,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.11299435028248588,0.05649717514124294,0.1751412429378531,0.06779661016949153,0.11299435028248588,0.05649717514124294,0.1807909604519774,0.07344632768361582,0.0,0.0,0.0,0.0,0.06779661016949153,0.02824858757062147,0.15254237288135594,0.05649717514124294,0.005649717514124294,0.0,0.011299435028248588,0.005649717514124294,0.03954802259887006,0.02824858757062147,0.011299435028248588,0.005649717514124294,0.11299435028248588,0.05649717514124294,0.14124293785310735,0.04519774011299435,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.022598870056497175,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,1.0
1084,Jared Cannonier,LightHeavyweight,0.0007397579275334785,0.0008630007544158201,0.0,0.00023933348486849835,0.0,0.0,0.12048443688273087,0.07048205411075584,0.15563708568498907,0.04979153949550617,0.1359183054021025,0.08463386033675348,0.19054368977795502,0.07541306649424759,0.0008129605330533241,0.00019996987863788503,0.005698955662071676,0.003049943725381179,0.09657836428427288,0.0502276534423596,0.13601207340647153,0.037250190850318055,0.011968141937543364,0.010165714343195608,0.015141258033720045,0.009227090482014182,0.011937930660914618,0.010088686325200635,0.004483754244797469,0.0033142581631739297,0.09837530490742816,0.0510806432872067,0.13197433437110972,0.036599870348438715,0.01335958842015974,0.011021595749053195,0.00852550448533407,0.004643954320392827,0.008749543555142982,0.008379815074495959,0.015137246828545284,0.008547714826674619,0.07426981732124445,0.29591287668237776,0.0,0.0,0.0,0.0,1.0
1085,Jared Cannonier,Middleweight,0.0009955767413432344,0.0006873548736449999,0.0,0.0001386306389551412,0.0,0.0,0.12729292649979232,0.06159597100839029,0.14495474852146514,0.058492706051855706,0.14029119797262848,0.07338775767713909,0.15800084170282186,0.06956875091833041,0.0004244348389118433,0.00017351382169866265,0.008398713142695,0.002255089691685401,0.09730819260325649,0.03871212124144344,0.11055172853501241,0.034166541419006095,0.013621229654911112,0.00943908753192916,0.01798179136396208,0.010338278724532714,0.016363504241624728,0.013444762235017688,0.016421228622490652,0.013987885908316896,0.10467599853485424,0.04348143212673583,0.1358917498238127,0.0541434012378975,0.011732956081835916,0.008867907800413294,0.004062006858907638,0.002061295198485355,0.010883971883102184,0.009246631081241158,0.005000991838744822,0.002288009615472847,0.04963627855219379,0.15382721198497434,0.0,0.0,0.0,0.0,1.0
1086,Jared Gooden,Welterweight,0.0003485823818850619,0.0,0.0,0.0011819157152183953,0.0,0.0005909578576091977,0.2028902264898061,0.09207418543023509,0.2801696533782385,0.14128492292870906,0.22680078504434784,0.11504520374528257,0.29490180642473074,0.15476435565587562,0.0009395402394942595,0.0009395402394942595,0.0023374940949165857,0.00031318007983141983,0.16165836305779815,0.06334756027166037,0.2266053151722161,0.09867004749279447,0.03133400147029942,0.021045443597827992,0.04125690695711715,0.031079037882768834,0.00989786196170852,0.00768118156074672,0.012307431248905237,0.011535837553145752,0.18960689395266378,0.08276867631915583,0.26179376197604,0.12831114614351607,0.009754857760473893,0.007391026330037103,0.01819525556404826,0.012793140947042682,0.003528474776668418,0.001914482781042161,0.000180635838150289,0.000180635838150289,0.05427142550040606,0.08779385420150002,0.0,1.0,0.0,0.0,0.0
1087,Jared Gordon,Featherweight,0.0,0.0008897975362403554,0.0,0.0012203035495090015,0.0007909311433247604,0.00037993920972644377,0.1280976233706453,0.07326890197568389,0.11635501300561141,0.052978458542787,0.2774402189399696,0.20872202514905308,0.12682503251402855,0.06241038092559037,0.006975788921849427,0.002820546308744447,0.002307833871580547,0.0009886639291559504,0.11215319130669862,0.06243446961947627,0.08372054101151508,0.027975079275777415,0.01124542428980594,0.006530890153729249,0.02352038337327566,0.016334189414309093,0.004699007774140753,0.004303542202478373,0.009114088620820669,0.00866918985270049,0.08285037975654665,0.04043795300444237,0.09741639054097498,0.039693600946925416,0.010630991349076456,0.007235627155424362,0.014588501176350245,0.009330201879237783,0.03461625226502221,0.02559532181581716,0.004350121288286182,0.003954655716623802,0.5554629047813888,0.08064997460983166,0.0,1.0,0.0,0.0,0.0
1088,Jared Gordon,Lightweight,0.0,0.00023248222246858137,0.0,0.0008043820300478953,0.000296097765108926,6.439739159877984e-05,0.17412558582845306,0.09924229575631124,0.13568159883700767,0.05226818478415913,0.2620969876067918,0.1762273733256231,0.1518704533416938,0.06686829586875973,0.006845119651948536,0.0030085129916437993,0.0037279702785176882,0.0015918058315798833,0.1430423976276638,0.07530157570359208,0.10733829310892112,0.03344189937478773,0.019276183631756264,0.01407509099413388,0.020199006675198743,0.011595649023393918,0.01180700456903297,0.009865629058585283,0.00814429905288781,0.007230636385977481,0.11598227794480942,0.05566550289325085,0.122500221716923,0.041215254868161855,0.014534151501601637,0.011608853109819196,0.00793063871870312,0.0058927621166113405,0.04360915638204199,0.0319679397532412,0.00525073840138155,0.005160167799385936,0.3959586692021654,0.11865528585509831,0.0,1.0,0.0,0.0,0.0
1089,Jared Hamman,LightHeavyweight,0.0005313496280552603,0.012726471579274774,0.0,0.0005313496280552603,0.001594048884165781,0.0005313496280552603,0.28223737072652344,0.10823980715896425,0.327777921774967,0.09442471682952748,0.3491874238614862,0.16987636401337447,0.33734221507996165,0.10133226199424587,0.0010626992561105207,0.0010626992561105207,0.006907545164718385,0.005844845908607864,0.2185790933360981,0.058370700603924214,0.32565252326274596,0.0928306679453617,0.02388481376843524,0.010095642933049946,0.0021253985122210413,0.001594048884165781,0.03977346362199009,0.03977346362199009,0.0,0.0,0.23229050568932894,0.07901557761592493,0.21956403411005418,0.033423187579378455,0.013283740701381509,0.005844845908607864,0.010095642933049946,0.006376195536663124,0.036663124335812966,0.023379383634431455,0.09811824473186284,0.054625333713485914,0.22688629117959616,0.23260153961794666,0.0,1.0,0.0,0.0,0.0
1090,Jared Hamman,Middleweight,0.00020134919875190933,0.002198860019559441,0.0,0.0011075072796501765,0.000604047596255728,0.0006419156398741033,0.23081377752885038,0.09458929723054202,0.16716757318024567,0.07483593341091802,0.31242467114695066,0.16687513589604683,0.1839003043228507,0.088677351378536,0.0025747906845064975,0.00040269839750381865,0.012002911380435207,0.007926785677687682,0.19351215045864273,0.0672119666588296,0.14132930529820556,0.05517502828704133,0.022370508707658512,0.01676263719690888,0.010677900362292209,0.007759992827777732,0.014931118362549123,0.010614693374803542,0.01516036751974787,0.011900912296098947,0.17427261357048643,0.06554302254358564,0.14063856167583855,0.05922072781639698,0.014754761361608804,0.006202387956817281,0.01305184658350405,0.00852976884852713,0.04178640259675516,0.022843886730139092,0.01347716492090306,0.007085436745993903,0.19263080033870136,0.3004460750195087,0.0,1.0,0.0,0.0,0.0
1091,Jared Papazian,Bantamweight,0.0,0.0,0.0,0.0,0.0,0.0,0.18555555555555556,0.07555555555555556,0.1688888888888889,0.09444444444444444,0.24444444444444444,0.11666666666666667,0.21222222222222223,0.13555555555555557,0.0033333333333333335,0.0,0.0033333333333333335,0.0011111111111111111,0.14555555555555555,0.04777777777777778,0.10555555555555556,0.04111111111111111,0.027777777777777776,0.017777777777777778,0.03888888888888889,0.03333333333333333,0.012222222222222223,0.01,0.024444444444444446,0.02,0.16333333333333333,0.06111111111111111,0.13777777777777778,0.06666666666666667,0.022222222222222223,0.014444444444444444,0.03111111111111111,0.027777777777777776,0.0,0.0,0.0,0.0,0.20333333333333334,0.14888888888888888,0.0,0.0,0.0,1.0,0.0
1092,Jared Papazian,Flyweight,0.0,0.0,0.0,0.0009082652134423251,0.0,0.0,0.16712079927338783,0.0681198910081744,0.14623069936421434,0.08265213442325159,0.2198001816530427,0.10626702997275204,0.184377838328792,0.11898274296094459,0.0027247956403269754,0.0,0.0036330608537693005,0.0018165304268846503,0.1335149863760218,0.04450499545867393,0.08991825613079019,0.035422343324250684,0.023614895549500452,0.015440508628519528,0.03360581289736603,0.02815622161671208,0.009990917347865577,0.008174386920980926,0.022706630336058128,0.01907356948228883,0.14623069936421434,0.055404178019981834,0.11807447774750227,0.05812897366030881,0.02089009990917348,0.012715712988192553,0.027247956403269755,0.023614895549500452,0.0,0.0,0.0009082652134423251,0.0009082652134423251,0.16621253405994552,0.26248864668483196,0.0,0.0,0.0,1.0,0.0
1093,Jared Rosholt,Heavyweight,0.0,0.0008799777309491966,0.00013329454846282082,0.0,0.0,0.0,0.07692482374675107,0.03670498578513369,0.05413095504958544,0.020398612592536943,0.1446789234194041,0.09731170181092855,0.08409562465338512,0.0478798662744633,0.0045773852332306264,0.0019904151006683297,0.0018873056082784425,0.0004846338969907719,0.059687045044502174,0.02253287289867025,0.04320207346819897,0.013226074052569118,0.010979342708886935,0.00851778108954345,0.009722713981215015,0.006153876744292656,0.006258435993361971,0.005654331796919985,0.0012061676001714607,0.0010186617956751676,0.044260631075675384,0.01319421949946766,0.043032409665029706,0.013167574958009806,0.013217883599918736,0.009629161463093188,0.007810218153385236,0.0045033736882396135,0.019446309071156957,0.013881604822572838,0.003288327231170499,0.0027276639462875244,0.4666980471156492,0.08238995023429567,0.0,1.0,0.0,0.0,0.0
1094,Jared Vanderaa,Heavyweight,0.0,0.00012926159314913556,0.0,0.00023150605731716268,0.0,0.00023150605731716268,0.15395307395588811,0.07111949075587852,0.1554172089842958,0.09098608864221182,0.17783785802097338,0.09349085576188117,0.1958937787668156,0.12708559874125297,0.0,0.0,0.003234001561124704,0.0027586599672528565,0.11680924613807152,0.03950221462487043,0.12563110451467988,0.06694151197657278,0.02264407971810568,0.018068406939978177,0.022718956769533172,0.017681201930449912,0.014499748099710908,0.013548869191029914,0.007067147700082758,0.006363374735189136,0.1395081295869453,0.060093903704335296,0.11076029037835998,0.0550532238877865,0.012361389853088338,0.009405044650323083,0.002429149370532267,0.002206524481234592,0.0020835545158544642,0.001620542401220139,0.042227769235403556,0.03372634027319072,0.05458124980752441,0.37209679023146774,0.0,1.0,0.0,0.0,0.0
1095,Jarjis Danho,Heavyweight,0.0,0.0,0.0,0.0,0.0,0.0,0.12212963476720082,0.05578048010653268,0.19007923549706607,0.10379931979905055,0.15168626709029898,0.07970940010787889,0.2181227436166352,0.12986216789265959,0.0015713387806411063,0.00031426775612822125,0.0023899812712790194,0.0,0.10008632130262393,0.03945993245289849,0.12158842112061242,0.04653482277754482,0.01789188643427529,0.014244834138483382,0.03971598563191468,0.029527525034542167,0.004151427030301597,0.0020757135151507986,0.02877482874453897,0.027736971986963573,0.08250870262447688,0.030090114346163883,0.13552671912649028,0.06487286936921777,0.03773532560595462,0.02380475922359946,0.048420429314314145,0.03518434464485015,0.0018856065367693275,0.0018856065367693275,0.00613208705626166,0.0037421057849826404,0.2397567358358931,0.08253007828951019,0.0,1.0,0.0,0.0,0.0
1096,Jarno Errens,Featherweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
1097,Jarred Brooks,Flyweight,0.0,0.0,0.0006767676767676767,0.002208754208754209,0.0,0.00024242424242424242,0.08680134680134681,0.03497979797979798,0.0886161616161616,0.032134680134680134,0.11258922558922559,0.056962962962962965,0.11493265993265993,0.05679124579124579,0.009996632996632997,0.006013468013468013,0.0033063973063973064,0.0012255892255892255,0.07160942760942761,0.02223905723905724,0.07532659932659933,0.02374747474747475,0.0115016835016835,0.009356902356902357,0.012562289562289561,0.007659932659932659,0.0036902356902356903,0.0033838383838383835,0.0007272727272727273,0.0007272727272727273,0.068010101010101,0.01901010101010101,0.07353872053872053,0.019444444444444445,0.006306397306397306,0.004710437710437711,0.005501683501683501,0.004033670033670033,0.012484848484848486,0.01125925925925926,0.009575757575757576,0.008656565656565656,0.3318956228956229,0.05544444444444444,0.0,0.0,0.0,0.0,1.0
1098,Jasmine Jasudavicius,WomenFlyweight,0.0,0.0,0.0,0.0,0.0008333333333333333,0.0,0.11972222222222223,0.050277777777777775,0.13555555555555554,0.06333333333333334,0.16972222222222222,0.09361111111111112,0.1525,0.07666666666666666,0.004166666666666667,0.0016666666666666666,0.006666666666666666,0.001388888888888889,0.09416666666666666,0.034166666666666665,0.10555555555555556,0.04111111111111111,0.025,0.01583333333333333,0.019166666666666665,0.0125,0.0005555555555555556,0.0002777777777777778,0.010833333333333334,0.009722222222222222,0.09222222222222222,0.03,0.12694444444444444,0.05777777777777778,0.0125,0.0077777777777777776,0.003611111111111111,0.002777777777777778,0.015,0.0125,0.005,0.002777777777777778,0.3636111111111111,0.08777777777777777,0.0,1.0,0.0,0.0,0.0
1099,Jason Brilz,LightHeavyweight,0.0,0.0002798376941374003,0.001440371540113278,0.0005721859499412315,0.0008552277396176316,0.0011382695292940317,0.10998093733677414,0.04404290378682481,0.09067147077612255,0.029999094524263307,0.1702475120257957,0.09947117469588312,0.11270488339227538,0.05046014481603609,0.011607499449176736,0.00247181287687181,0.0011504742704708942,0.0008613301102060628,0.09467031370385,0.03235532041062092,0.08366420923948431,0.02415526510865038,0.005881196748521066,0.0050069087877605886,0.005100779129741674,0.003937347008716365,0.009429426884403083,0.0066806745884433055,0.001906482406896562,0.001906482406896562,0.07127066201406651,0.020348005566188078,0.08038640757065266,0.02334242083672456,0.0253657270388312,0.013766589288375554,0.006885969274793216,0.004106705125891281,0.013344548283876422,0.009928308932261182,0.003399093930676665,0.0025499685616474643,0.4151583111524335,0.08819384712762858,0.0,1.0,0.0,0.0,0.0
1100,Jason Gonzalez,Lightweight,0.0,0.004990526810838793,0.0012608306581617908,0.0005550929780738274,0.0,0.0,0.17962696488703575,0.06160970647792102,0.22050297786446868,0.10107136687493763,0.18351261573355257,0.06438517136829015,0.2590287697462397,0.13097478467339865,0.0,0.0,0.00902682235936972,0.0034812025704571005,0.14978165290220877,0.03983167559833023,0.18778966210089243,0.07390367090027403,0.012103576653767129,0.008471729381295893,0.014971580432516377,0.00942596064360376,0.017741735331059865,0.013306301498294896,0.017741735331059865,0.017741735331059865,0.1700450495495922,0.05384371477671309,0.15506572635366486,0.07445345388652219,0.008471729381295893,0.007210898723134102,0.04768489619609262,0.01829682830913369,0.0011101859561476548,0.0005550929780738274,0.017752355314711168,0.008321084679281757,0.008825814607132535,0.4399125418615077,0.0,0.0,0.0,1.0,0.0
1101,Jason High,Lightweight,0.0,0.0,0.004818772260632726,0.00020951183741881415,0.0004190236748376283,0.0008380473496752566,0.020322648229624974,0.007123402472239681,0.02765556253928347,0.013618269432222921,0.06138696836371255,0.042949926670856904,0.0961659333752357,0.08024303373140583,0.004818772260632726,0.003771213073538655,0.002095118374188142,0.001257071024512885,0.016551435156086317,0.004818772260632726,0.02116069557930023,0.007751937984496124,0.0031426775612822125,0.0023046302116069557,0.004818772260632726,0.004609260423213911,0.0006285355122564425,0.0,0.0016760946993505132,0.001257071024512885,0.012361198407710036,0.004190236748376284,0.016551435156086317,0.003771213073538655,0.0031426775612822125,0.001466582861931699,0.0006285355122564425,0.0004190236748376283,0.004818772260632726,0.001466582861931699,0.010475591870940708,0.009428032683846637,0.491514770584538,0.3813115441022418,0.0,0.0,0.0,1.0,0.0
1102,Jason High,Welterweight,0.0,0.0,0.004130178706208375,0.00062746034547194,0.001995661431684621,0.0,0.03810757393998759,0.012542311869448446,0.05408083156445511,0.03292841362279624,0.05605560691716499,0.029492514130783534,0.11694416666252067,0.0947939180050195,0.001195803624812662,0.0005683432793407218,0.009978307158423105,0.005986984295053863,0.030297325674649128,0.009548819721921516,0.031130725100081972,0.012971799305950035,0.005187126488181904,0.0029934921475269316,0.018958783601003896,0.01796095288516159,0.002623121777156561,0.0,0.003991322863369242,0.001995661431684621,0.028419898375226946,0.007982645726738484,0.02115241794165887,0.005986984295053863,0.006984815010896172,0.0029934921475269316,0.0029934921475269316,0.001995661431684621,0.002702860553864476,0.0015661739951830323,0.029934921475269313,0.02494576789605776,0.20547233121321584,0.539853934021257,0.0,0.0,0.0,1.0,0.0
1103,Jason Knight,Featherweight,0.0003462110128899174,0.0,0.0022915044452810627,0.0,0.00045652660608256734,0.0003484076126913907,0.15013659886409533,0.05406088235835797,0.10608989057709169,0.05338911330651823,0.17155819399666447,0.07352254991447242,0.1340287294631558,0.07909265398996065,0.004912760947055009,0.0016549099315489712,0.005518442883084541,0.002945268086095728,0.12831287894134405,0.03967039265447597,0.09082004226124366,0.04281794133337473,0.010349996925085444,0.006385768916713202,0.00811191908019823,0.004978321309325689,0.01147372299766582,0.0080047207871688,0.007157929235649803,0.0055928506638178175,0.12952483412753157,0.038541943189568044,0.09084952995005059,0.04201609903715452,0.00591461708796611,0.0029481234076050105,0.0025540490832003677,0.0015563723691398685,0.014697147648597628,0.012570815761184916,0.012686311543840735,0.009816641900223846,0.15101929611529546,0.3612709176015106,0.0,1.0,0.0,0.0,0.0
1104,Jason MacDonald,Middleweight,0.0,0.0005690160483385761,0.0021861751109218917,0.0024395650699476634,0.00023560820751519166,0.0013326510384140274,0.034352649634311644,0.018357913427444358,0.10951308781490113,0.055831596192817,0.07266421681058612,0.05206400696247848,0.17552934911223358,0.1144865810196087,0.008150647528842737,0.0012580589193735706,0.005526043450701978,0.0027859291262539746,0.02151016418999537,0.0056354548058245,0.10129502589426506,0.05098934621313218,0.004758954790938831,0.00471450041216238,0.004077634664729854,0.003855362770847597,0.008083530653377444,0.008007958209457478,0.0041404272559062184,0.000986887208837218,0.018612295154660077,0.004878369943595309,0.02060731643684323,0.00474192179241783,0.011272689412618213,0.010114347010471689,0.007746845505605689,0.005409905604993871,0.004467665067033351,0.00336519647337736,0.08115892587245221,0.0456797687954053,0.2810566729276385,0.4989146922054355,0.0,1.0,0.0,0.0,0.0
1105,Jason Miller,Middleweight,0.0,0.0,0.0,0.0033890833657461428,0.0008472708414365357,0.0008472708414365357,0.0694522235187346,0.021432646181771035,0.13565279398418256,0.08398029301179827,0.08312005704654479,0.03480876442370025,0.19657461428756645,0.1428879813302217,0.008292493193309996,0.0011389861273175157,0.0042363542071826785,0.0042363542071826785,0.05295086218073383,0.010042784908595878,0.11006741864384804,0.05982561908466226,0.013376118241929212,0.009959159859976663,0.018487618306754827,0.01705691689355633,0.0031252430960715676,0.0014307014131984962,0.00709775703357967,0.00709775703357967,0.059437313626345134,0.015154284973421497,0.06199403604304421,0.029976014520938676,0.004056138986127318,0.0020141319849604562,0.010890055750032414,0.008292493193309996,0.005958770906262155,0.004264229223389083,0.06276870219110593,0.045711785297549594,0.12734539089848307,0.5499682354466485,0.0,1.0,0.0,0.0,0.0
1106,Jason Novelli,Lightweight,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.07272727272727272,0.02077922077922078,0.15844155844155844,0.06753246753246753,0.07532467532467532,0.023376623376623377,0.15844155844155844,0.06753246753246753,0.0,0.0,0.0025974025974025974,0.0,0.046753246753246755,0.007792207792207792,0.1038961038961039,0.025974025974025976,0.012987012987012988,0.005194805194805195,0.015584415584415584,0.012987012987012988,0.012987012987012988,0.007792207792207792,0.03896103896103896,0.02857142857142857,0.06493506493506493,0.01818181818181818,0.15064935064935064,0.06753246753246753,0.007792207792207792,0.0025974025974025974,0.007792207792207792,0.0,0.0,0.0,0.0,0.0,0.05974025974025974,0.005194805194805195,0.0,1.0,0.0,0.0,0.0
1107,Jason Reinhardt,Bantamweight,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.07377049180327869,0.02459016393442623,0.14754098360655737,0.07377049180327869,0.07377049180327869,0.02459016393442623,0.1721311475409836,0.09836065573770492,0.0,0.0,0.01639344262295082,0.00819672131147541,0.06557377049180328,0.01639344262295082,0.13114754098360656,0.05737704918032787,0.0,0.0,0.01639344262295082,0.01639344262295082,0.00819672131147541,0.00819672131147541,0.0,0.0,0.05737704918032787,0.01639344262295082,0.10655737704918032,0.040983606557377046,0.01639344262295082,0.00819672131147541,0.02459016393442623,0.01639344262295082,0.0,0.0,0.01639344262295082,0.01639344262295082,0.07377049180327869,0.45901639344262296,0.0,1.0,0.0,0.0,0.0
1108,Jason Reinhardt,Featherweight,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.04054054054054054,0.013513513513513514,0.0945945945945946,0.06756756756756757,0.04054054054054054,0.013513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.0,0.02702702702702703,0.013513513513513514,0.04054054054054054,0.013513513513513514,0.06756756756756757,0.04054054054054054,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.04054054054054054,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.7567567567567568,0.0,1.0,0.0,0.0,0.0
